E_min_MeV,E_max_MeV,N
8.4,8.45,0.000168461849967
8.45,8.5,0.0001015899026804
8.5,8.55,0.0001058592271507
8.55,8.6,4.0663212910678976e-05
8.6,8.65,5.988376146150582e-05
8.65,8.7,1.438859371706482e-05
8.7,8.75,3.025725012970105e-05
8.75,8.8,3.4683849086143056e-05
8.8,8.85,0.0
8.85,8.9,1.735555436911002e-05
8.9,8.95,9.718428157762666e-06
8.95,9.0,1.395597818766783e-05
9.0,9.05,8.081092603871817e-06
9.05,9.1,0.0
9.1,9.15,5.075521843579828e-06
9.15,9.2,4.021241451291343e-06
9.2,9.25,0.0
9.25,9.3,0.0
9.3,9.35,0.0
9.35,9.4,5.075521843579828e-06
9.4,9.45,0.0
9.45,9.5,0.0
9.5,9.55,0.0
9.55,9.6,0.0
9.6,9.65,4.859214078881333e-06
9.65,9.7,0.0
9.7,9.75,0.0
9.75,9.8,0.0
9.8,9.85,0.0
9.85,9.9,0.0
9.9,9.95,0.0
9.95,10.0,0.0
10.0,10.05,0.0
10.05,10.1,0.0
10.1,10.15,0.0
10.15,10.2,0.0
10.2,10.25,0.0
10.25,10.3,0.0
10.3,10.35,0.0
10.35,10.4,0.0
10.4,10.45,0.0
10.45,10.5,0.0
10.5,10.55,0.0
10.55,10.6,0.0
10.6,10.65,0.0
10.65,10.7,0.0
10.7,10.75,0.0
10.75,10.8,0.0
10.8,10.85,0.0
10.85,10.9,0.0
10.9,10.95,0.0
10.95,11.0,0.0
11.0,11.05,0.0
11.05,11.1,0.0
11.1,11.15,0.0
11.15,11.2,0.0
11.2,11.25,0.0
11.25,11.3,0.0
11.3,11.35,0.0
11.35,11.4,0.0
11.4,11.45,0.0
11.45,11.5,0.0
11.5,11.55,0.0
11.55,11.6,0.0
11.6,11.65,0.0
11.65,11.7,0.0
11.7,11.75,0.0
11.75,11.8,0.0
11.8,11.85,0.0
11.85,11.9,0.0
11.9,11.95,0.0
11.95,12.0,0.0
